# The 2MASS Redshift Survey
# Huchra et al., ApJS, in press
#
# http://tdc-www.harvard.edu/2mrs/
# catalog version 2.4, 2011 Dec 16
# maintained by Lucas Macri, lmacri@tamu.edu
#
# Code "C/F/D": SDSS DR8 redshifts not used; preference given to measurements from 2MRS ([C]TIO, [F]LWO, Mc[D]onald).
#
#2MASS_ID        SDSS_ID          SDSS_V ERR 2MRS_V ERR CD 2MRS_BIBCODE
11484941+0959434|11484945+0959430| 26151|  8| 26144| 40|F |20112MRS.FLWO.0000H
11561513+0458048|11561510+0458043| 21756|  4| 21764| 34|F |20112MRS.FLWO.0000H
12213754+1702197|12213755+1702199| 31903|  5| 31911| 29|F |20112MRS.FLWO.0000H
12421183+2053055|12421184+2053054| 18818|  4| 18826| 47|F |20112MRS.FLWO.0000H
13270468+2445264|13270466+2445267| 13090|  3| 13098| 29|F |20112MRS.FLWO.0000H
14421092+1256338|14421096+1256344|  8424|  4|  8432| 22|F |20112MRS.FLWO.0000H
14565048+1158379|14565046+1158382|  9224|  2|  9232| 27|F |20112MRS.FLWO.0000H
15175925+2652409|15175922+2652409| 25451|  5| 25459| 46|F |20112MRS.FLWO.0000H
15195910+2042475|15195912+2042474| 12277|  3| 12285| 29|F |20112MRS.FLWO.0000H
16321504+2248358|16321506+2248354| 11434|  4| 11442| 46|F |20112MRS.FLWO.0000H
16591797+2323071|16591799+2323067| 17511|  3| 17519| 31|F |20112MRS.FLWO.0000H
07380024+2358522|07380026+2358523| 24465|  5| 24474| 37|F |20112MRS.FLWO.0000H
09001440+1723413|09001439+1723412| 14656|  2| 14665| 34|F |20112MRS.FLWO.0000H
10014530+1503358|10014529+1503360|  9053|  2|  9062| 43|F |20112MRS.FLWO.0000H
10021628+1912564|10021628+1912563|  4969|  5|  4961| 16|F |20112MRS.FLWO.0000H
10174096+1652289|10174098+1652289|  8504|  2|  8513| 15|F |20112MRS.FLWO.0000H
11063660+1319422|11063661+1319422| 13754|  3| 13746| 28|F |20112MRS.FLWO.0000H
11383367+2523532|11383371+2523531|  7605|  2|  7614| 18|F |20112MRS.FLWO.0000H
11471777+1240487|11471776+1240487| 10211|  2| 10220| 24|F |20112MRS.FLWO.0000H
12040285+1128326|12040282+1128323|  6977|  3|  6969| 29|F |20112MRS.FLWO.0000H
12173143+0336568|12173143+0336563| 23160|  4| 23152| 44|F |20112MRS.FLWO.0000H
12175467+1901243|12175467+1901243| 13493|  3| 13502| 24|F |20112MRS.FLWO.0000H
12384681+1715152|12384680+1715154| 21214|  3| 21223| 28|F |20112MRS.FLWO.0000H
13073134+0859381|13073133+0859378| 28446|  6| 28438| 49|F |20112MRS.FLWO.0000H
13111848+1004538|13111849+1004533|  6476|  2|  6485| 26|F |20112MRS.FLWO.0000H
14310776+2302121|14310777+2302119| 11004|  4| 10996| 34|F |20112MRS.FLWO.0000H
15134936+2251223|15134939+2251217| 26280|  4| 26289| 69|F |20112MRS.FLWO.0000H
16034706+2048044|16034708+2048043| 25880|  4| 25872| 35|F |20112MRS.FLWO.0000H
16591798+2107031|16591801+2107033| 22293|  7| 22285| 33|F |20112MRS.FLWO.0000H
08484494+1106555|08484494+1106556| 23340|  5| 23350| 38|F |20112MRS.FLWO.0000H
09212685+6518196|09212680+6518200| 11353|  3| 11344| 25|F |20112MRS.FLWO.0000H
09570670+1558392|09570673+1558392| 15572|  3| 15563| 35|F |20112MRS.FLWO.0000H
10312878+2402325|10312876+2402321| 12342|  3| 12333| 25|F |20112MRS.FLWO.0000H
11051935+2206015|11051935+2206020|  8030|  2|  8021| 40|F |20112MRS.FLWO.0000H
11555347+1131240|11555344+1131238| 20726|  4| 20717| 29|F |20112MRS.FLWO.0000H
12092723+1413280|12092722+1413282| 20844|  3| 20854| 27|F |20112MRS.FLWO.0000H
12112111+1414389|12112112+1414392| 19103|  4| 19113| 30|F |20112MRS.FLWO.0000H
12134495+1422324|12134494+1422327|  7715|  2|  7706| 47|F |20112MRS.FLWO.0000H
12182863+1715580|12182858+1715586|  7635|  3|  7626| 32|F |20112MRS.FLWO.0000H
12210259+1900540|12210251+1900543| 13363|  3| 13354| 23|F |20112MRS.FLWO.0000H
12341259+0355135|12341259+0355136|  7728|  2|  7738| 22|F |20112MRS.FLWO.0000H
12382508+1236380|12382509+1236382| 34533|  5| 34524| 33|F |20112MRS.FLWO.0000H
13042469+3628478|13042465+3628479|  6964|  4|  6974| 19|F |20112MRS.FLWO.0000H
13051817+1634185|13051816+1634186| 19731|  5| 19741| 40|F |20112MRS.FLWO.0000H
13531671+2116087|13531671+2116089| 19466|  3| 19476| 32|F |20112MRS.FLWO.0000H
13590938+1650031|13590940+1650027| 21717|  3| 21727| 35|F |20112MRS.FLWO.0000H
14013275+1332063|14013273+1332060| 11752|  2| 11743| 34|F |20112MRS.FLWO.0000H
14115529+1930149|14115530+1930152| 16720|  3| 16730| 35|F |20112MRS.FLWO.0000H
15284725+2544514|15284728+2544520| 10239|  3| 10249| 31|F |20112MRS.FLWO.0000H
01570379+1310010|01570378+1310014|  9694|  3|  9705| 28|F |20112MRS.FLWO.0000H
08024817+4502041|08024816+4502043| 11670|  2| 11660| 19|F |20112MRS.FLWO.0000H
08092118+1927566|08092121+1927561| 13873|  2| 13884| 21|F |20112MRS.FLWO.0000H
09025302+1426016|09025305+1426022| 15038|  2| 15028| 28|F |20112MRS.FLWO.0000H
09345735+1809599|09345735+1810001| 21137|  4| 21127| 35|F |20112MRS.FLWO.0000H
09462767+2129465|09462769+2129460| 20835|  4| 20846| 35|F |20112MRS.FLWO.0000H
10104566+1600047|10104571+1600039|  8689|  3|  8700| 16|F |20112MRS.FLWO.0000H
11062649+1421502|11062648+1421499| 19832|  4| 19822| 35|F |20112MRS.FLWO.0000H
11113388+0257274|11113386+0257273| 12742|  2| 12732| 26|F |20112MRS.FLWO.0000H
11442002+1535398|11442006+1535394|  6391|  2|  6402| 31|F |20112MRS.FLWO.0000H
11525310+1411336|11525307+1411337| 16502|  5| 16513| 34|F |20112MRS.FLWO.0000H
12024842+2108439|12024841+2108438|  7012|  3|  7023| 17|F |20112MRS.FLWO.0000H
12135273+1650514|12135276+1650510| 27674|  5| 27664| 43|F |20112MRS.FLWO.0000H
12140110+1746484|12140106+1746486| 23426|  4| 23437| 26|F |20112MRS.FLWO.0000H
12143951+0528035|12143953+0528039| 23323|  4| 23313| 36|F |20112MRS.FLWO.0000H
12193989+0354374|12193987+0354378| 12786|  2| 12776| 26|F |20112MRS.FLWO.0000H
12392787+1625460|12392787+1625457| 20837|  4| 20848| 32|F |20112MRS.FLWO.0000H
12582243+0848429|12582246+0848434| 22863|  3| 22874| 17|F |20112MRS.FLWO.0000H
14153538+1153385|14153539+1153386| 16076|  2| 16066| 20|F |20112MRS.FLWO.0000H
14525107+2019220|14525106+2019222| 13347|  3| 13358| 36|F |20112MRS.FLWO.0000H
16391952+2044394|16391951+2044391| 18250|  5| 18261| 37|F |20112MRS.FLWO.0000H
08484300+0959489|08484299+0959491| 28275|  6| 28264| 35|F |20112MRS.FLWO.0000H
08581694+1747384|08581698+1747385| 14493|  3| 14505| 24|F |20112MRS.FLWO.0000H
09145450+1541272|09145449+1541271| 15389|  2| 15401| 16|F |20112MRS.FLWO.0000H
09232697+1315526|09232700+1315529|  8715|  2|  8704| 28|F |20112MRS.FLWO.0000H
10163989+1352356|10163990+1352362| 25469|  6| 25481| 23|F |20112MRS.FLWO.0000H
11441728+2134298|11441729+2134301| 15853|  3| 15842| 27|F |20112MRS.FLWO.0000H
11470209+2054543|11470205+2054546| 14558|  4| 14570| 36|F |20112MRS.FLWO.0000H
11595123+2039203|11595125+2039203| 20477|  3| 20489| 41|F |20112MRS.FLWO.0000H
12061704+1438500|12061707+1438506| 19724|  4| 19736| 32|F |20112MRS.FLWO.0000H
12352457+0637281|12352457+0637278| 24848|  5| 24837| 41|F |20112MRS.FLWO.0000H
12511231+1034121|12511232+1034121| 23961|  3| 23973| 33|F |20112MRS.FLWO.0000H
12511925+0957231|12511925+0957234| 11950|  2| 11962| 31|F |20112MRS.FLWO.0000H
12524055+2124524|12524059+2124527| 23247|  4| 23236| 50|F |20112MRS.FLWO.0000H
13033310+1450201|13033309+1450205| 10592|  2| 10581| 27|F |20112MRS.FLWO.0000H
13152982+0951006|13152982+0951006| 14877|  3| 14889| 35|F |20112MRS.FLWO.0000H
13260088+0613225|13260087+0613232| 11862|  2| 11851| 29|F |20112MRS.FLWO.0000H
13325586+1254331|13325584+1254330| 12972|  4| 12984| 26|F |20112MRS.FLWO.0000H
14003448+2546069|14003445+2546067|  9336|  2|  9348| 25|F |20112MRS.FLWO.0000H
14480417+1825381|14480417+1825379| 11344|  2| 11333| 30|F |20112MRS.FLWO.0000H
22161217+0115294|22161213+0115297| 17427|  3| 17439| 19|F |20112MRS.FLWO.0000H
08071228+1459072|08071230+1459067|  8756|  3|  8744| 29|F |20112MRS.FLWO.0000H
08571398+1540443|08571399+1540441| 23685|  5| 23698| 34|F |20112MRS.FLWO.0000H
08573336+1502373|08573334+1502370| 31070|  6| 31083| 30|F |20112MRS.FLWO.0000H
09340442+1749547|09340443+1749549|  8216|  3|  8204| 23|F |20112MRS.FLWO.0000H
10233543+2017059|10233539+2017057| 11886|  3| 11874| 30|F |20112MRS.FLWO.0000H
11031576+1914123|11031580+1914123| 20011|  3| 20024| 35|F |20112MRS.FLWO.0000H
11121033+1139344|11121030+1139347| 22543|  4| 22556| 34|F |20112MRS.FLWO.0000H
11310889+2303256|11310888+2303257|  9306|  3|  9319| 22|F |20112MRS.FLWO.0000H
12005709+2016241|12005707+2016241| 14343|  2| 14356| 35|F |20112MRS.FLWO.0000H
12304223+0309503|12304221+0309500| 24469|  2| 24482| 31|F |20112MRS.FLWO.0000H
12410665+0710218|12410666+0710220| 24602|  4| 24615| 25|F |20112MRS.FLWO.0000H
13062479+0956356|13062482+0956358| 14589|  3| 14577| 16|F |20112MRS.FLWO.0000H
13115618+1221114|13115614+1221112|  8609|  3|  8622| 15|F |20112MRS.FLWO.0000H
14523624+1202515|14523625+1202514|  9058|  3|  9046| 34|F |20112MRS.FLWO.0000H
14525280+1221088|14525280+1221083|  8957|  3|  8945| 30|F |20112MRS.FLWO.0000H
08504525+1148390|08504527+1148390|  8914|  2|  8928| 27|F |20112MRS.FLWO.0000H
08573785+1229474|08573786+1229470|  9041|  2|  9028| 15|F |20112MRS.FLWO.0000H
10024552+2140453|10024552+2140450|  8577|  3|  8564| 21|F |20112MRS.FLWO.0000H
10263622+2139016|10263620+2139012| 12505|  2| 12519| 24|F |20112MRS.FLWO.0000H
10291617+1527490|10291615+1527492| 17114|  3| 17101| 31|F |20112MRS.FLWO.0000H
10481172+2356433|10481173+2356440| 20307|  2| 20321| 26|F |20112MRS.FLWO.0000H
11101288+0447039|11101286+0447036|  9063|  2|  9050| 26|F |20112MRS.FLWO.0000H
11145234+1226526|11145231+1226530| 20537|  3| 20551| 37|F |20112MRS.FLWO.0000H
11333350+1444433|11333351+1444436| 11097|  2| 11111| 33|F |20112MRS.FLWO.0000H
11510593+0839303|11510593+0839304| 10558|  3| 10572| 27|F |20112MRS.FLWO.0000H
11564655+0532403|11564654+0532405| 11773|  2| 11760| 19|F |20112MRS.FLWO.0000H
12085551+2146390|12085549+2146389|  7259|  2|  7246| 22|F |20112MRS.FLWO.0000H
12203212+2103023|12203211+2103024| 19519|  3| 19533| 23|F |20112MRS.FLWO.0000H
12374792+2147214|12374792+2147215| 18987|  3| 19001| 45|F |20112MRS.FLWO.0000H
12433867+0032501|12433867+0032496| 19145|  4| 19159| 33|F |20112MRS.FLWO.0000H
12541490+0926291|12541488+0926294| 13580|  7| 13594| 28|F |20112MRS.FLWO.0000H
12592270+2601338|12592270+2601344|  6062|  4|  6076| 18|F |20112MRS.FLWO.0000H
13025442+2339258|13025443+2339258|  7427|  2|  7414| 23|F |20112MRS.FLWO.0000H
13134962+3853399|13134966+3853396| 21103|  5| 21117| 46|F |20112MRS.FLWO.0000H
13193498+1052399|13193498+1052398| 19326|  3| 19340| 33|F |20112MRS.FLWO.0000H
13521728+2107551|13521729+2107545|  8675|  3|  8662| 21|F |20112MRS.FLWO.0000H
14135645+1159134|14135643+1159133| 16185|  3| 16172| 27|F |20112MRS.FLWO.0000H
15582309+2004272|15582307+2004271| 15578|  3| 15592| 34|F |20112MRS.FLWO.0000H
17071750+2355026|17071755+2355025| 27757|  2| 27771| 22|F |20112MRS.FLWO.0000H
08345110+1436592|08345109+1436588| 17918|  2| 17933| 25|F |20112MRS.FLWO.0000H
08580071+1253133|08580069+1253129|  8780|  2|  8795| 17|F |20112MRS.FLWO.0000H
