# The 2MASS Redshift Survey
# Huchra et al., ApJS, in press
#
# http://tdc-www.harvard.edu/2mrs/
# catalog version 2.4, 2011 Dec 16
# maintained by Lucas Macri, lmacri@tamu.edu
#
# Code "C/F/D": 6dF redshifts not used; preference given to measurements from 2MRS ([C]TIO, [F]LWO, Mc[D]onald). Contents presented in Table A6 in paper.
#
#2MASS_ID        6dF_ID           6dF_V ERR 2MRS_V ERR CD 2MRS_BIBCODE
01210062-2649104|g0121006-264910| 15987| 45| 16092| 51|C |20112MRS.CTIO.0000H
01213870-0721222|g0121387-072122| 10774| 45| 10842| 34|F |20112MRS.FLWO.0000H
01215148-0718462|g0121515-071846|  7889| 45|  7947| 33|F |20112MRS.FLWO.0000H
01225261-4233537|g0122526-423354|  6981| 45|  7010| 33|C |20112MRS.CTIO.0000H
01243897-1238081|g0124390-123808| 15743| 45| 15765| 26|F |20112MRS.FLWO.0000H
01284133-3349342|g0128414-334934|  9170| 55|  9039| 39|C |20112MRS.CTIO.0000H
01321990-2049444|g0132199-204945| 15805| 45| 15716| 53|C |20112MRS.CTIO.0000H
01345601-4343069|g0134560-434307| 18875| 45| 18768| 45|C |20112MRS.CTIO.0000H
01354741-4711296|g0135474-471130|  6476| 45|  6501| 25|C |20112MRS.CTIO.0000H
01370156-1218463|g0137016-121846| 15181| 45| 15279| 43|C |20112MRS.CTIO.0000H
01374084-1318528|g0137408-131853| 12158| 45| 12307| 23|C |20112MRS.CTIO.0000H
01390686-4321361|g0139069-432136|  6305| 45|  6370| 17|C |20112MRS.CTIO.0000H
01402096-3548560|g0140210-354856|  8846| 45|  8682| 64|C |20112MRS.CTIO.0000H
01414232-0735281|g0141423-073528| 15544| 45| 15573| 42|F |20112MRS.FLWO.0000H
01434062-1307019|g0143406-130702|  8595| 45|  8555| 15|F |20112MRS.FLWO.0000H
01445772-8348442|g0144577-834844|  8342| 45|  8354| 29|C |20112MRS.CTIO.0000H
01452845-1005362|g0145285-100536| 15538| 45| 15680| 58|C |20112MRS.CTIO.0000H
01454358-0707096|g0145436-070710|  5474| 45|  5496| 17|F |20112MRS.FLWO.0000H
01480231-5600103|g0148023-560011|  6130| 45|  6252| 38|C |20112MRS.CTIO.0000H
01503934-1240462|g0150394-124046|  8476| 45|  8471| 29|C |20112MRS.CTIO.0000H
01504708-3433390|g0150471-343339| 10530| 45| 10474| 24|C |20112MRS.CTIO.0000H
01505715-3432182|g0150571-343218| 10444| 31| 10496| 29|C |20112MRS.CTIO.0000H
01522109-3459521|g0152211-345952| 20381| 45| 20549| 41|C |20112MRS.CTIO.0000H
01562375-0937359|g0156234-093739| 15936| 45| 15896| 52|C |20112MRS.CTIO.0000H
01572568-5508205|g0157257-550821|  6394| 45|  6502| 27|C |20112MRS.CTIO.0000H
01590401-5210142|g0159040-521014| 14587| 45| 14584| 32|C |20112MRS.CTIO.0000H
01595398-5713019|g0159540-571302|  5915| 45|  5941| 20|C |20112MRS.CTIO.0000H
02013861-5159467|g0201386-515947| 14632| 45| 14699| 27|C |20112MRS.CTIO.0000H
02022225-5316145|g0202223-531615|  5915| 45|  5884| 42|C |20112MRS.CTIO.0000H
02043502-5507096|g0204350-550710|  6131| 45|  6293| 31|C |20112MRS.CTIO.0000H
02061433-5527288|g0206143-552729|  5885| 45|  5937| 21|C |20112MRS.CTIO.0000H
02072180-6153369|g0207218-615337|  8536| 55|  8496| 29|C |20112MRS.CTIO.0000H
02075438-5206515|g0207544-520652|  9327| 45|  9200| 31|C |20112MRS.CTIO.0000H
02083580-0837551|g0208358-083755| 10225| 45| 10191| 79|C |20112MRS.CTIO.0000H
02104319-0634474|g0210432-063447| 13022| 45| 12946| 31|F |20112MRS.FLWO.0000H
02112586-4027161|g0211259-402716|  5324| 45|  5365| 12|C |20112MRS.CTIO.0000H
02114686-0554553|g0211469-055455| 12991| 45| 12968| 29|F |20112MRS.FLWO.0000H
02120656-5337113|g0212066-533712|  6128| 45|  6134| 24|C |20112MRS.CTIO.0000H
02120886-5136003|g0212089-513601|  9068| 31|  9293| 24|C |20112MRS.CTIO.0000H
02131085-0620265|g0213109-062027| 13003| 45| 12983| 41|C |20112MRS.CTIO.0000H
02133257-0528552|g0213326-052855| 12754| 45| 12769| 24|F |20112MRS.FLWO.0000H
02135297-0505481|g0213530-050548| 12770| 45| 12772| 52|C |20112MRS.CTIO.0000H
02140946-0648228|g0214095-064823|  2143| 45|  2147| 27|C |20112MRS.CTIO.0000H
02154767-1349248|g0215477-134925| 11266| 45| 11318| 37|C |20112MRS.CTIO.0000H
02173149-6954123|g0217315-695412|  8150| 45|  8143| 32|C |20112MRS.CTIO.0000H
02180238-4732141|g0218024-473214|  6040| 45|  6316| 29|C |20112MRS.CTIO.0000H
02190982-5322134|g0219098-532214|  6298| 45|  6273| 39|C |20112MRS.CTIO.0000H
02235368-0721085|g0223537-072109|  9525| 45|  9461| 38|C |20112MRS.CTIO.0000H
02244109-1346341|g0224411-134634| 10747| 45| 10753| 43|C |20112MRS.CTIO.0000H
02250695-5446430|g0225069-544643|  5848| 45|  5818| 29|C |20112MRS.CTIO.0000H
02252977-0400413|g0225298-040042| 13083| 45| 12999| 28|F |20112MRS.FLWO.0000H
02253134-5928381|g0225314-592838| 13169| 45| 13200| 43|C |20112MRS.CTIO.0000H
02253804-8532596|g0225380-853260|  4911| 45|  4934| 25|C |20112MRS.CTIO.0000H
02263286-5148038|g0226329-514804|  9426| 31|  9434| 30|C |20112MRS.CTIO.0000H
02294967-4257437|g0229497-425744|  5746| 45|  5724| 31|C |20112MRS.CTIO.0000H
02295884-1315507|g0229588-131551| 16880| 45| 16864| 36|F |20112MRS.FLWO.0000H
02302823-1418366|g0230282-141837| 16443| 45| 16265| 81|C |20112MRS.CTIO.0000H
02303390-0437295|g0230339-043729|  9034| 45|  8933| 30|F |20112MRS.FLWO.0000H
02304534-1358516|g0230454-135852| 10507| 45| 10517| 42|C |20112MRS.CTIO.0000H
02334606-1630398|g0233461-163040|  7536| 45|  7485| 32|C |20112MRS.CTIO.0000H
02340713-1102261|g0234071-110226|  4549| 45|  4542| 39|C |20112MRS.CTIO.0000H
02354784-7414310|g0235478-741431|  8149| 45|  8268| 34|C |20112MRS.CTIO.0000H
02390575-0656486|g0239058-065649|  6978| 45|  7117| 19|F |20112MRS.FLWO.0000H
02392873-5730419|g0239287-573042|  9179| 45|  9183| 29|C |20112MRS.CTIO.0000H
02402886-1252382|g0240289-125238| 10262| 45| 10376| 55|C |20112MRS.CTIO.0000H
02411385-1457276|g0241139-145728|  7402| 45|  7470| 38|C |20112MRS.CTIO.0000H
02412236-2719589|g0241224-271959| 10374| 45| 10332| 45|C |20112MRS.CTIO.0000H
02423851-0338118|g0242385-033812|  6858| 45|  6878| 23|F |20112MRS.FLWO.0000H
02425578-5434346|g0242558-543435|  9712| 45|  9663| 35|C |20112MRS.CTIO.0000H
02431524-6625378|g0243153-662538|  5729| 45|  5664| 22|C |20112MRS.CTIO.0000H
02432705-0806331|g0243271-080633|  9286| 45|  9225| 48|C |20112MRS.CTIO.0000H
02444408-0529176|g0244441-052918|  8971| 45|  8826| 27|F |20112MRS.FLWO.0000H
02452534-2049185|g0245253-204919| 10191| 45| 10190| 36|C |20112MRS.CTIO.0000H
02463700-4222015|g0246370-422201| 20871| 45| 20886| 40|C |20112MRS.CTIO.0000H
02505286-2258231|g0250528-225823| 11127| 45| 11044| 23|C |20112MRS.CTIO.0000H
02512041-6808481|g0251204-680848|  8409| 45|  8390| 29|C |20112MRS.CTIO.0000H
02515903-6926051|g0251590-692605| 10748| 45| 10713| 39|C |20112MRS.CTIO.0000H
02541341-7308116|g0254134-730812|  8193| 45|  8241| 23|C |20112MRS.CTIO.0000H
02544641-1327244|g0254464-132724|  6976| 45|  6916| 31|C |20112MRS.CTIO.0000H
02552652-1404006|g0255265-140400|  8370| 45|  8357| 50|C |20112MRS.CTIO.0000H
02555838-4533570|g0255584-453357|  8976| 45|  8863| 30|C |20112MRS.CTIO.0000H
02581124-5243419|g0258113-524342| 21771| 45| 21806| 47|C |20112MRS.CTIO.0000H
03011399-0713238|g0301140-071324|  9078| 45|  8948| 53|C |20112MRS.CTIO.0000H
03021924-5345483|g0302193-534548| 16086| 45| 16168| 36|C |20112MRS.CTIO.0000H
03053733-0557585|g0305373-055759|  9202| 45|  9029| 22|F |20112MRS.FLWO.0000H
03054839-0932447|g0305484-093245|  9476| 45|  9463| 23|F |20112MRS.FLWO.0000H
03060231-0934368|g0306023-093437|  4529| 45|  4529| 20|F |20112MRS.FLWO.0000H
03070018-7347181|g0307001-734718|  8181| 45|  8215| 36|C |20112MRS.CTIO.0000H
03082755-0408360|g0308275-040836|  9213| 45|  9153| 28|F |20112MRS.FLWO.0000H
03093326-0200598|g0309333-020060|  8311| 45|  8349| 24|C |20112MRS.CTIO.0000H
03101568-4949106|g0310157-494911| 18911| 45| 18894| 27|C |20112MRS.CTIO.0000H
03105238-0912476|g0310524-091248|  9733| 45|  9776| 29|F |20112MRS.FLWO.0000H
03114824-0230106|g0311482-023011|  8009| 45|  8071| 17|F |20112MRS.FLWO.0000H
03115983-0109416|g0311598-010942|  8084| 45|  8093| 43|F |20112MRS.FLWO.0000H
03124258-0217348|g0312426-021735| 12461| 45| 12463| 29|F |20112MRS.FLWO.0000H
03131021-0254121|g0313102-025412|  6192| 45|  6160| 27|F |20112MRS.FLWO.0000H
03160522-5554583|g0316052-555458| 13714| 45| 13726| 25|C |20112MRS.CTIO.0000H
03160580-0204503|g0316058-020450|  8508| 45|  8540| 21|F |20112MRS.FLWO.0000H
03194236-5102453|g0319424-510245|  9438| 45|  9412| 17|C |20112MRS.CTIO.0000H
03213542-1643196|g0321355-164320|  9516| 45|  9495| 55|C |20112MRS.CTIO.0000H
03223355-0240425|g0322335-024042|  6041| 45|  6150| 20|F |20112MRS.FLWO.0000H
03231788-5727434|g0323179-572744| 13604| 45| 13540| 28|C |20112MRS.CTIO.0000H
03242964-1459076|g0324296-145908|  9326| 45|  9320| 36|C |20112MRS.CTIO.0000H
03274245-0540194|g0327424-054020| 12555| 45| 12552| 27|F |20112MRS.FLWO.0000H
03312077-2606092|g0331208-260609| 20114| 45| 20156| 40|C |20112MRS.CTIO.0000H
03313070-0401174|g0331307-040117| 10705| 45| 10638| 23|F |20112MRS.FLWO.0000H
03323733-6242232|g0332373-624224|  5515| 45|  5492| 22|C |20112MRS.CTIO.0000H
03335991-1620507|g0333599-162051|  9485| 31|  9454| 62|C |20112MRS.CTIO.0000H
03351533-0113433|g0335154-011343| 11052| 45| 11097| 33|F |20112MRS.FLWO.0000H
03355507-0251572|g0335551-025157| 11043| 45| 11078| 28|F |20112MRS.FLWO.0000H
03363609-1553482|g0336361-155348|  9497| 45|  9469| 45|C |20112MRS.CTIO.0000H
03365483-0737286|g0336548-073729| 11044| 45| 11031| 61|C |20112MRS.CTIO.0000H
03370182-0742246|g0337018-074224| 11450| 45| 11464| 31|F |20112MRS.FLWO.0000H
03371039-0535055|g0337104-053505|  8310| 45|  8378| 21|F |20112MRS.FLWO.0000H
03380814-0608295|g0338081-060829| 10390| 45| 10456| 30|F |20112MRS.FLWO.0000H
03383584-2631115|g0338359-263111| 12561| 45| 12647| 17|C |20112MRS.CTIO.0000H
03390301-0254591|g0339030-025459| 10447| 45| 10561| 26|F |20112MRS.FLWO.0000H
03393116-3209260|g0339311-320926| 11241| 45| 11195| 38|C |20112MRS.CTIO.0000H
03401157-1536380|g0340116-153639|  9388| 31|  9367| 42|C |20112MRS.CTIO.0000H
03403674-0237331|g0340367-023733| 10137| 45| 10187| 30|F |20112MRS.FLWO.0000H
03420936-0726169|g0342094-072617| 10055| 45| 10010| 42|F |20112MRS.FLWO.0000H
03434600-1040517|g0343460-104052| 10463| 45| 10429| 42|C |20112MRS.CTIO.0000H
03454716-0901076|g0345472-090107|  9975| 45| 10019| 50|C |20112MRS.CTIO.0000H
03460115-0415583|g0346012-041558|  5424| 45|  5342| 50|C |20112MRS.CTIO.0000H
03460827-0615322|g0346083-061533| 11175| 45| 11286| 21|F |20112MRS.FLWO.0000H
03461286-0940572|g0346129-094057| 10088| 45| 10073| 41|C |20112MRS.CTIO.0000H
03463210-1315477|g0346321-131548|  8888| 45|  8906| 23|F |20112MRS.FLWO.0000H
03470141-3426263|g0347014-342626| 16068| 45| 16140| 28|C |20112MRS.CTIO.0000H
03475255-0202553|g0347525-020255|  9333| 45|  9340| 44|F |20112MRS.FLWO.0000H
03482324-2148102|g0348232-214810| 12226| 45| 12298| 30|C |20112MRS.CTIO.0000H
03485835-0108409|g0348583-010841| 12254| 45| 12196| 31|F |20112MRS.FLWO.0000H
03494086-0740110|g0349409-074011|  9859| 45|  9777| 26|F |20112MRS.FLWO.0000H
03495084-0337408|g0349508-033741|  8516| 45|  8557| 28|F |20112MRS.FLWO.0000H
03500035-0127578|g0350004-012758| 12376| 45| 12322| 18|F |20112MRS.FLWO.0000H
03504335-0251408|g0350434-025141|  3634| 45|  3749| 21|C |20112MRS.CTIO.0000H
03505721-0826216|g0350572-082622|  9374| 45|  9337| 25|F |20112MRS.FLWO.0000H
03510296-2008209|g0351030-200821| 12178| 45| 12064| 30|C |20112MRS.CTIO.0000H
03521612-0313442|g0352161-031344| 10843| 45| 10787| 30|F |20112MRS.FLWO.0000H
03533768-1220437|g0353377-122044| 11312| 45| 11266| 52|C |20112MRS.CTIO.0000H
03534051-2635239|g0353405-263524|  9854| 45|  9897| 23|C |20112MRS.CTIO.0000H
03534978-0808151|g0353498-080815| 10037| 45| 10086| 28|F |20112MRS.FLWO.0000H
03535654-0704221|g0353565-070422|  9969| 45|  9876| 48|C |20112MRS.CTIO.0000H
03540687-0222324|g0354069-022233|  7909| 45|  7946| 41|F |20112MRS.FLWO.0000H
03543327-0255046|g0354333-025505|  3970| 45|  4068| 36|F |20112MRS.FLWO.0000H
03555017-0735438|g0355502-073544|  6279| 45|  6328| 21|F |20112MRS.FLWO.0000H
03562671-0003025|g0356267-000302|  5048| 45|  5119| 35|F |20112MRS.FLWO.0000H
03574414-0222249|g0357442-022225| 11360| 45| 11447| 32|F |20112MRS.FLWO.0000H
03582770-4013385|g0358277-401339| 15644| 45| 15711| 33|C |20112MRS.CTIO.0000H
03583069-6132271|g0358307-613227|  5652| 45|  5560| 21|C |20112MRS.CTIO.0000H
03585869-5903431|g0358587-590343|  6753| 45|  6738| 26|C |20112MRS.CTIO.0000H
03592566-0040199|g0359257-004020|  3869| 45|  3970| 29|F |20112MRS.FLWO.0000H
04000682-7342261|g0400069-734226|  7839| 45|  7884| 39|C |20112MRS.CTIO.0000H
04010663-1606391|g0401066-160639|  9492| 45|  9499| 42|C |20112MRS.CTIO.0000H
04024980-6050222|g0402498-605022|  6309| 45|  6374| 20|C |20112MRS.CTIO.0000H
04073277-0225580|g0407328-022558|  8852| 45|  8966| 22|F |20112MRS.FLWO.0000H
04081898-5845042|g0408190-584504|  8320| 45|  8325| 31|C |20112MRS.CTIO.0000H
04095479-0841569|g0409548-084157|  9875| 31|  9880| 45|C |20112MRS.CTIO.0000H
04104229-0640413|g0410423-064041| 11376| 45| 11350| 20|F |20112MRS.FLWO.0000H
04132415-4123427|g0413241-412343|  8130| 45|  8291| 43|C |20112MRS.CTIO.0000H
04140105-0345404|g0414011-034540|  4811| 45|  4850| 22|F |20112MRS.FLWO.0000H
04141565-6017365|g0414157-601737|  5099| 45|  5140| 16|C |20112MRS.CTIO.0000H
04151152-0050528|g0415115-005053|  8612| 45|  8640| 55|F |20112MRS.FLWO.0000H
04161046-5546485|g0416105-554648|  1172| 45|  1201| 16|C |20112MRS.CTIO.0000H
04163778-6041436|g0416378-604144|  5130| 45|  5056| 30|C |20112MRS.CTIO.0000H
04165076-3857058|g0416507-385706| 15172| 45| 15254| 44|C |20112MRS.CTIO.0000H
04171543-7001257|g0417154-700126|  7374| 31|  7335| 32|C |20112MRS.CTIO.0000H
04175220-6340311|g0417522-634031|  5265| 45|  5257| 17|C |20112MRS.CTIO.0000H
04185706-6329210|g0418571-632921|  5343| 45|  5347| 22|C |20112MRS.CTIO.0000H
04185759-0141310|g0418576-014131| 12077| 45| 12058| 29|F |20112MRS.FLWO.0000H
04194764-0054501|g0419477-005450|  9841| 45|  9899| 29|F |20112MRS.FLWO.0000H
04203981-0644019|g0420398-064402| 11620| 45| 11690| 30|F |20112MRS.FLWO.0000H
04204100-1446519|g0420410-144652|  9238| 45|  9265| 41|C |20112MRS.CTIO.0000H
04204381-0352330|g0420438-035233| 12401| 45| 12374| 28|F |20112MRS.FLWO.0000H
04205324-0309429|g0420532-030943| 12209| 45| 12201| 31|F |20112MRS.FLWO.0000H
04211719-0956450|g0421172-095645|  9187| 45|  9247| 28|F |20112MRS.FLWO.0000H
04212799-5555598|g0421280-555560|  4315| 45|  4236| 18|C |20112MRS.CTIO.0000H
04214762-1545198|g0421476-154520|  9117| 45|  9251| 35|C |20112MRS.CTIO.0000H
04214801-0210579|g0421480-021058|  9122| 45|  9117| 25|F |20112MRS.FLWO.0000H
04220212-0340189|g0422021-034019|  8956| 45|  8939| 23|F |20112MRS.FLWO.0000H
04220809-6042239|g0422081-604224|  5462| 45|  5541| 28|C |20112MRS.CTIO.0000H
04222838-0730501|g0422284-073050| 11741| 45| 11787| 34|F |20112MRS.FLWO.0000H
04230107-1550445|g0423011-155045|  8982| 45|  9009| 39|C |20112MRS.CTIO.0000H
04232446-0722153|g0423245-072215|  9228| 45|  9229| 24|F |20112MRS.FLWO.0000H
04232824-1147243|g0423282-114724|  9939| 45|  9916| 36|F |20112MRS.FLWO.0000H
04250112-0954211|g0425011-095421|  9735| 45|  9720| 26|F |20112MRS.FLWO.0000H
04253798-0127367|g0425380-012737| 10179| 45| 10151| 23|C |20112MRS.CTIO.0000H
04261882-0337158|g0426188-033716|  4757| 45|  4862| 31|C |20112MRS.CTIO.0000H
04265125-1011517|g0426513-101152|  9212| 45|  9212| 27|F |20112MRS.FLWO.0000H
04265215-1314248|g0426521-131425| 10771| 45| 10849| 25|F |20112MRS.FLWO.0000H
04270485-0609537|g0427048-060954|  9192| 45|  9165| 33|F |20112MRS.FLWO.0000H
04273282-1209367|g0427328-120937| 10075| 45| 10097| 22|F |20112MRS.FLWO.0000H
04273980-0547011|g0427398-054701| 12122| 45| 12070| 24|F |20112MRS.FLWO.0000H
04281638-1209164|g0428164-120917| 10062| 45| 10122| 34|F |20112MRS.FLWO.0000H
04282345-0617526|g0428235-061753| 12117| 45| 11999| 25|F |20112MRS.FLWO.0000H
04285367-0918294|g0428537-091829| 11625| 45| 11633| 30|F |20112MRS.FLWO.0000H
04285568-0350255|g0428557-035026|  4701| 45|  4673| 21|F |20112MRS.FLWO.0000H
04292531-7335118|g0429253-733512|  8441| 45|  8307| 24|C |20112MRS.CTIO.0000H
04292723-1116071|g0429272-111607|  9847| 45|  9789| 24|F |20112MRS.FLWO.0000H
04294645-0319293|g0429465-031929|  4430| 45|  4439| 48|C |20112MRS.CTIO.0000H
04300106-0641471|g0430011-064147| 14016| 45| 14050| 28|F |20112MRS.FLWO.0000H
04300651-0913041|g0430065-091304|  9717| 45|  9751| 27|F |20112MRS.FLWO.0000H
04315094-0714180|g0431510-071418|  9181| 45|  9164| 29|F |20112MRS.FLWO.0000H
04320358-0620371|g0432036-062037|  4972| 45|  4976| 28|F |20112MRS.FLWO.0000H
04324439-0553231|g0432444-055323| 12705| 45| 12753| 57|F |20112MRS.FLWO.0000H
04324510-0422207|g0432451-042221|  4306| 45|  4327| 23|C |20112MRS.CTIO.0000H
04324968-0601311|g0432497-060131|  4480| 45|  4526| 23|F |20112MRS.FLWO.0000H
04325265-1457284|g0432526-145728| 10839| 45| 10856| 28|F |20112MRS.FLWO.0000H
04330739-0731311|g0433074-073131| 10266| 45| 10227| 25|F |20112MRS.FLWO.0000H
04331312-0410208|g0433131-041021|  5064| 45|  4974| 29|C |20112MRS.CTIO.0000H
04332534-0415556|g0433253-041556|  4527| 45|  4499| 18|F |20112MRS.FLWO.0000H
04333798-1418480|g0433380-141848|  9985| 45|  9899| 27|F |20112MRS.FLWO.0000H
04334898-0505501|g0433490-050550|  5342| 45|  5367| 50|C |20112MRS.CTIO.0000H
04345177-1404097|g0434518-140410| 10587| 45| 10559| 23|F |20112MRS.FLWO.0000H
04345187-0421546|g0434519-042155|  5023| 45|  5023| 23|F |20112MRS.FLWO.0000H
04351944-0724186|g0435194-072419|  9048| 45|  9081| 40|F |20112MRS.FLWO.0000H
04353477-0552235|g0435348-055223|  4677| 45|  4708| 24|C |20112MRS.CTIO.0000H
04353756-0255195|g0435376-025520|  9040| 45|  9069| 35|C |20112MRS.CTIO.0000H
04363578-2351413|g0436358-235142|  4801| 31|  4785| 26|C |20112MRS.CTIO.0000H
04363665-0311200|g0436367-031120|  4837| 45|  4856| 18|C |20112MRS.CTIO.0000H
04370309-4000328|g0437031-400033| 14612| 45| 14615| 31|C |20112MRS.CTIO.0000H
04370384-1011513|g0437038-101151|  4896| 45|  4899| 44|F |20112MRS.FLWO.0000H
04370603-0945183|g0437061-094518| 10849| 45| 10779| 17|F |20112MRS.FLWO.0000H
04371129-0151093|g0437113-015109|  8684| 45|  8716| 23|F |20112MRS.FLWO.0000H
04371551-1854050|g0437155-185405|  9209| 45|  9244| 26|F |20112MRS.FLWO.0000H
04374357-1352082|g0437436-135208| 10252| 45| 10241| 45|C |20112MRS.CTIO.0000H
04375472-4258539|g0437547-425854| 14245| 45| 14246| 30|C |20112MRS.CTIO.0000H
04382385-0946034|g0438239-094604| 17364| 45| 17316| 26|F |20112MRS.FLWO.0000H
04392007-0456089|g0439201-045609|  4481| 45|  4506| 31|C |20112MRS.CTIO.0000H
04393149-0705508|g0439315-070551|  4333| 45|  4429| 26|C |20112MRS.CTIO.0000H
